DEBUG 2019-02-25 14:08:20,831   164ms HomeController         Index              - Esta es mi captura de LOG
INFO  2019-02-25 17:04:32,627 65533ms AccountController      WriteInfo          - Login                          | Información de mensaje INFO!!!
WARN  2019-02-25 17:04:35,623 68529ms AccountController      WriteWarning       - Index                          | Información de mensaje WARNING!!!
WARN  2019-02-25 17:04:41,837 74743ms HomeController         WriteWarning       - Index                          | Información de mensaje WARNING!!!
INFO  2019-02-25 17:04:44,843 77749ms HomeController         WriteInfo          - About                          | Información de mensaje INFO!!!
WARN  2019-02-25 17:06:26,229   104ms HomeController         WriteWarning       - Index                          | Información de mensaje WARNING!!!
INFO  2019-02-25 17:06:33,443  7318ms HomeController         WriteInfo          - About                          | Información de mensaje INFO!!!
WARN  2019-02-25 17:06:34,384  8259ms HomeController         WriteWarning       - Index                          | Información de mensaje WARNING!!!
WARN  2019-02-25 17:06:35,914  9789ms AccountController      WriteWarning       - Register                       | Información de mensaje WARNING!!!
INFO  2019-02-25 17:06:41,854 15728ms AccountController      WriteInfo          - Login                          | Información de mensaje INFO!!!
WARN  2019-02-25 17:06:44,094 17969ms AccountController      WriteWarning       - Register                       | Información de mensaje WARNING!!!
INFO  2019-02-25 17:06:45,931 19806ms AccountController      WriteInfo          - Login                          | Información de mensaje INFO!!!
WARN  2019-02-25 17:06:48,819 22694ms HomeController         WriteWarning       - Index                          | Información de mensaje WARNING!!!
WARN  2019-02-25 17:38:35,419   126ms [32] (c:\users\pc04\documents\visual studio 2015\Projects\WebApplicationLog4Net\WebApplicationLog4Net\Logger.cs:89) HomeController         WriteWarning       - Index                          | Información de mensaje WARNING!!!
WARN  2019-02-25 17:41:00,996   105ms [31] (c:\users\pc04\documents\visual studio 2015\Projects\WebApplicationLog4Net\WebApplicationLog4Net\Logger.cs:89) WebApplicationLog4Net.Controllers.HomeController [(null)] HomeController         WriteWarning       - Index                          | Información de mensaje WARNING!!!
WARN  2019-02-25 17:43:18,445   138ms (Linea:89) HomeController         WriteWarning       - Index                          | Información de mensaje WARNING!!!
WARN  2019-02-25 17:44:55,597   213ms HomeController         WriteWarning       (Line:89) - Index                          | Información de mensaje WARNING!!!
INFO  2019-02-25 17:45:01,502  6118ms HomeController         WriteInfo          (Line:83) - About                          | Información de mensaje INFO!!!
WARN  2019-02-25 17:45:02,407  7023ms HomeController         WriteWarning       (Line:89) - Index                          | Información de mensaje WARNING!!!
WARN  2019-02-25 18:22:59,957    94ms HomeController         Index              (Line:39) - Información de mensaje WARNING!!!
INFO  2019-02-25 18:23:40,261 40397ms HomeController         About              (Line:47) - Información de mensaje INFO!!!
WARN  2019-02-25 18:23:41,663 41799ms HomeController         Index              (Line:39) - Información de mensaje WARNING!!!
INFO  2019-02-25 18:23:55,226 55362ms AccountController      Login              (Line:65) - Información de mensaje INFO!!!
WARN  2019-02-25 18:23:58,937 59073ms HomeController         Index              (Line:39) - Información de mensaje WARNING!!!
WARN  2019-02-25 18:28:08,227    90ms HomeController         Index              (Line:39) - Información de mensaje WARNING!!!
INFO  2019-02-25 18:28:13,305  5168ms HomeController         About              (Line:46) - Información de mensaje INFO!!!
INFO  2019-02-25 18:28:17,098  8960ms HomeController         About              (Line:46) - Información de mensaje INFO!!!
WARN  2019-02-25 18:28:18,132  9994ms HomeController         Index              (Line:39) - Información de mensaje WARNING!!!
INFO  2019-02-25 18:28:19,379 11241ms AccountController      Login              (Line:65) - Información de mensaje INFO!!!
WARN  2019-02-25 18:28:22,056 13918ms HomeController         Index              (Line:39) - Información de mensaje WARNING!!!
